2020-11-06 17:30:47 ,          0.77 , 14 , DUAL , system_under_observation, html , 00006_sqld360_323688_7uxfahgurqu0d_1a_1_system_under_observation.html
2020-11-06 17:30:47 ,          0.05 , 2 , V$DATABASE , identification, html , 00007_sqld360_323688_7uxfahgurqu0d_1a_2_identification.html
2020-11-06 17:30:47 ,          0.00 , 5 , V$VERSION , version, html , 00008_sqld360_323688_7uxfahgurqu0d_1a_3_version.html
2020-11-06 17:30:48 ,          0.61 , 1 , V$DATABASE , database, html , 00009_sqld360_323688_7uxfahgurqu0d_1a_4_database.html
2020-11-06 17:30:48 ,          0.02 , 2 , GV$INSTANCE , instance, html , 00010_sqld360_323688_7uxfahgurqu0d_1a_5_instance.html
2020-11-06 17:30:48 ,          0.03 , 2 , GV$SYSTEM_PARAMETER2 , modified_parameters, html , 00011_sqld360_323688_7uxfahgurqu0d_1a_6_modified_parameters.html
2020-11-06 17:30:48 ,          0.06 , 163 , GV$SYSTEM_PARAMETER2 , nondefault_parameters, html , 00012_sqld360_323688_7uxfahgurqu0d_1a_7_nondefault_parameters.html
2020-11-06 17:30:48 ,          0.20 , 791 , GV$SYSTEM_PARAMETER2 , all_parameters, html , 00013_sqld360_323688_7uxfahgurqu0d_1a_8_all_parameters.html
2020-11-06 17:30:48 ,          0.01 , 8 , V$SPPARAMETER , parameter_file, html , 00014_sqld360_323688_7uxfahgurqu0d_1a_9_parameter_file.html
2020-11-06 17:30:48 ,          0.01 , 13 , SYS.AUX_STATS$ , system_stats, html , 00015_sqld360_323688_7uxfahgurqu0d_1a_10_system_stats.html
2020-11-06 17:30:48 ,          0.00 , 0 , DBA_RSRC_IO_CALIBRATE , io_calibration, html , 00016_sqld360_323688_7uxfahgurqu0d_1a_11_io_calibration.html
2020-11-06 17:30:48 ,          0.01 , 0 , DBA_RSRC_IO_CALIBRATE , nondefault_fix_controls, html , 00017_sqld360_323688_7uxfahgurqu0d_1a_12_nondefault_fix_controls.html
2020-11-06 17:30:48 ,          0.05 , 1134 , V$SYSTEM_FIX_CONTROL , all_fix_controls, html , 00018_sqld360_323688_7uxfahgurqu0d_1a_13_all_fix_controls.html
2020-11-06 17:30:49 ,          0.01 , 28 , V$OPTIMIZER_PROCESSING_RATE , optimizer_processing_rate, html , 00019_sqld360_323688_7uxfahgurqu0d_1a_14_optimizer_processing_rate.html
2020-11-06 17:30:49 ,          0.01 , 17 , NLS_SESSION_PARAMETERS , session_parameters, html , 00020_sqld360_323688_7uxfahgurqu0d_1e_15_session_parameters.html
2020-11-06 17:30:49 ,          0.01 , 17 , NLS_INSTANCE_PARAMETERS , instance_parameters, html , 00021_sqld360_323688_7uxfahgurqu0d_1e_16_instance_parameters.html
2020-11-06 17:30:49 ,          0.01 , 20 , NLS_DATABASE_PARAMETERS , database_parameters, html , 00022_sqld360_323688_7uxfahgurqu0d_1e_17_database_parameters.html
2020-11-06 17:30:49 ,          0.11 , 16 , V$PARAMETER2 , systemwide_observations, html , 00023_sqld360_323688_7uxfahgurqu0d_1f_18_systemwide_observations.html
2020-11-06 17:30:50 ,          1.09 , 3 , V$SQL_PLAN , cursors_and_plans_specific_observations, html , 00024_sqld360_323688_7uxfahgurqu0d_1f_19_cursors_and_plans_specific_observations.html
2020-11-06 17:30:51 ,          0.62 , 0 , DBA_TABLES , tablelevel_observations, html , 00025_sqld360_323688_7uxfahgurqu0d_1f_20_tablelevel_observations.html
2020-11-06 17:30:51 ,          0.01 , 0 , V$SQLTEXT_WITH_NEWLINES , sql_text, html , 00029_sqld360_323688_7uxfahgurqu0d_2a_25_sql_text.html
2020-11-06 17:30:51 ,          0.01 , 1 , DBA_HIST_SQLTEXT , sql_text_from_awr, html , 00030_sqld360_323688_7uxfahgurqu0d_2a_26_sql_text_from_awr.html
2020-11-06 17:30:51 ,          0.08 , 1 , GV$SQL , sql_performance_summary, html , 00031_sqld360_323688_7uxfahgurqu0d_2b_27_sql_performance_summary.html
2020-11-06 17:30:51 ,          0.02 , 0 , GV$SQL , sql_statistics_from_memory, html , 00032_sqld360_323688_7uxfahgurqu0d_2b_28_sql_statistics_from_memory.html
2020-11-06 17:30:51 ,          0.02 , 0 , GV$SQLSTATS , sql_statistics_from_memory_sqlstats, html , 00033_sqld360_323688_7uxfahgurqu0d_2b_29_sql_statistics_from_memory_sqlstats.html
2020-11-06 17:30:51 ,          0.03 , 0 , GV$SQL_PLAN_STATISTICS_ALL , sql_plan_statistics_from_memory, html , 00034_sqld360_323688_7uxfahgurqu0d_2b_30_sql_plan_statistics_from_memory.html
2020-11-06 17:30:51 ,          0.02 , 0 , GV$SQLSTATS_PLAN_HASH , sql_plan_statistics_from_memory_sqlstats, html , 00035_sqld360_323688_7uxfahgurqu0d_2b_31_sql_plan_statistics_from_memory_sqlstats.html
