2020-11-06 17:11:49 ,          0.71 , 14 , DUAL , system_under_observation, html , 00006_sqld360_323688_17vjd1aast5q7_1a_1_system_under_observation.html
2020-11-06 17:11:49 ,          0.03 , 2 , V$DATABASE , identification, html , 00007_sqld360_323688_17vjd1aast5q7_1a_2_identification.html
2020-11-06 17:11:49 ,          0.00 , 5 , V$VERSION , version, html , 00008_sqld360_323688_17vjd1aast5q7_1a_3_version.html
2020-11-06 17:11:50 ,          0.49 , 1 , V$DATABASE , database, html , 00009_sqld360_323688_17vjd1aast5q7_1a_4_database.html
2020-11-06 17:11:50 ,          0.02 , 2 , GV$INSTANCE , instance, html , 00010_sqld360_323688_17vjd1aast5q7_1a_5_instance.html
2020-11-06 17:11:50 ,          0.02 , 2 , GV$SYSTEM_PARAMETER2 , modified_parameters, html , 00011_sqld360_323688_17vjd1aast5q7_1a_6_modified_parameters.html
2020-11-06 17:11:50 ,          0.05 , 163 , GV$SYSTEM_PARAMETER2 , nondefault_parameters, html , 00012_sqld360_323688_17vjd1aast5q7_1a_7_nondefault_parameters.html
2020-11-06 17:11:50 ,          0.18 , 791 , GV$SYSTEM_PARAMETER2 , all_parameters, html , 00013_sqld360_323688_17vjd1aast5q7_1a_8_all_parameters.html
2020-11-06 17:11:50 ,          0.01 , 8 , V$SPPARAMETER , parameter_file, html , 00014_sqld360_323688_17vjd1aast5q7_1a_9_parameter_file.html
2020-11-06 17:11:51 ,          0.01 , 13 , SYS.AUX_STATS$ , system_stats, html , 00015_sqld360_323688_17vjd1aast5q7_1a_10_system_stats.html
2020-11-06 17:11:51 ,          0.01 , 0 , DBA_RSRC_IO_CALIBRATE , io_calibration, html , 00016_sqld360_323688_17vjd1aast5q7_1a_11_io_calibration.html
2020-11-06 17:11:51 ,          0.01 , 0 , DBA_RSRC_IO_CALIBRATE , nondefault_fix_controls, html , 00017_sqld360_323688_17vjd1aast5q7_1a_12_nondefault_fix_controls.html
2020-11-06 17:11:51 ,          0.05 , 1134 , V$SYSTEM_FIX_CONTROL , all_fix_controls, html , 00018_sqld360_323688_17vjd1aast5q7_1a_13_all_fix_controls.html
2020-11-06 17:11:51 ,          0.01 , 28 , V$OPTIMIZER_PROCESSING_RATE , optimizer_processing_rate, html , 00019_sqld360_323688_17vjd1aast5q7_1a_14_optimizer_processing_rate.html
2020-11-06 17:11:51 ,          0.00 , 17 , NLS_SESSION_PARAMETERS , session_parameters, html , 00020_sqld360_323688_17vjd1aast5q7_1e_15_session_parameters.html
2020-11-06 17:11:51 ,          0.01 , 17 , NLS_INSTANCE_PARAMETERS , instance_parameters, html , 00021_sqld360_323688_17vjd1aast5q7_1e_16_instance_parameters.html
2020-11-06 17:11:51 ,          0.01 , 20 , NLS_DATABASE_PARAMETERS , database_parameters, html , 00022_sqld360_323688_17vjd1aast5q7_1e_17_database_parameters.html
2020-11-06 17:11:51 ,          0.09 , 16 , V$PARAMETER2 , systemwide_observations, html , 00023_sqld360_323688_17vjd1aast5q7_1f_18_systemwide_observations.html
2020-11-06 17:11:52 ,          1.17 , 5 , V$SQL_PLAN , cursors_and_plans_specific_observations, html , 00024_sqld360_323688_17vjd1aast5q7_1f_19_cursors_and_plans_specific_observations.html
2020-11-06 17:11:53 ,          1.08 , 4 , DBA_TABLES , tablelevel_observations, html , 00025_sqld360_323688_17vjd1aast5q7_1f_20_tablelevel_observations.html
2020-11-06 17:11:54 ,          0.01 , 0 , V$SQLTEXT_WITH_NEWLINES , sql_text, html , 00029_sqld360_323688_17vjd1aast5q7_2a_25_sql_text.html
2020-11-06 17:11:54 ,          0.01 , 1 , DBA_HIST_SQLTEXT , sql_text_from_awr, html , 00030_sqld360_323688_17vjd1aast5q7_2a_26_sql_text_from_awr.html
2020-11-06 17:11:54 ,          0.09 , 8 , GV$SQL , sql_performance_summary, html , 00031_sqld360_323688_17vjd1aast5q7_2b_27_sql_performance_summary.html
2020-11-06 17:11:54 ,          0.02 , 1 , GV$SQL , sql_statistics_from_memory, html , 00032_sqld360_323688_17vjd1aast5q7_2b_28_sql_statistics_from_memory.html
2020-11-06 17:11:54 ,          0.02 , 1 , GV$SQLSTATS , sql_statistics_from_memory_sqlstats, html , 00033_sqld360_323688_17vjd1aast5q7_2b_29_sql_statistics_from_memory_sqlstats.html
2020-11-06 17:11:54 ,          0.10 , 18 , GV$SQL_PLAN_STATISTICS_ALL , sql_plan_statistics_from_memory, html , 00034_sqld360_323688_17vjd1aast5q7_2b_30_sql_plan_statistics_from_memory.html
2020-11-06 17:11:54 ,          0.02 , 1 , GV$SQLSTATS_PLAN_HASH , sql_plan_statistics_from_memory_sqlstats, html , 00035_sqld360_323688_17vjd1aast5q7_2b_31_sql_plan_statistics_from_memory_sqlstats.html
2020-11-06 17:11:54 ,          0.19 , 321 , DBA_HIST_SQLSTAT , sql_statistics_from_history, html , 00036_sqld360_323688_17vjd1aast5q7_2b_32_sql_statistics_from_history.html
2020-11-06 17:11:55 ,          0.27 , 117 , DBA_HIST_SQL_PLAN , sql_plan_statistics_from_history, html , 00037_sqld360_323688_17vjd1aast5q7_2b_33_sql_plan_statistics_from_history.html
2020-11-06 17:11:57 ,          0.25 , 0 , DBA_HIST_SQL_PLAN , plan_tree_for_phv_1553667503_with_subtree, org_chart , 00039_sqld360_323688_17vjd1aast5q7_2d_1_plan_tree_for_phv_1553667503_with_subtree_org_chart.html
2020-11-06 17:11:57 ,          0.01 , 0 , GV$ACTIVE_SESSION_HISTORY , avg_etexec_for_recent_execs_for_phv_1553667503, html , 00042_sqld360_323688_17vjd1aast5q7_2d_2_avg_etexec_for_recent_execs_for_phv_1553667503.html
2020-11-06 17:11:57 ,          0.02 , 0 , GV$ACTIVE_SESSION_HISTORY , avg_etexec_for_recent_execs_for_phv_1553667503, line_chart , 00043_sqld360_323688_17vjd1aast5q7_2d_2_avg_etexec_for_recent_execs_for_phv_1553667503_line_chart.html
2020-11-06 17:11:57 ,          0.11 , 1490 , DBA_HIST_ACTIVE_SESS_HISTORY , avg_etexec_for_historical_execs_for_phv_1553667503, html , 00044_sqld360_323688_17vjd1aast5q7_2d_3_avg_etexec_for_historical_execs_for_phv_1553667503.html
2020-11-06 17:11:57 ,          0.13 , 1490 , DBA_HIST_ACTIVE_SESS_HISTORY , avg_etexec_for_historical_execs_for_phv_1553667503, line_chart , 00045_sqld360_323688_17vjd1aast5q7_2d_3_avg_etexec_for_historical_execs_for_phv_1553667503_line_chart.html
2020-11-06 17:11:57 ,          0.02 , 0 , V$ACTIVE_SESSION_HISTORY , peak_pga_and_temp_usage_for_recent_execs_for_phv_1553667503, html , 00046_sqld360_323688_17vjd1aast5q7_2d_4_peak_pga_and_temp_usage_for_recent_execs_for_phv_1553667503.html
2020-11-06 17:11:57 ,          0.01 , 0 , V$ACTIVE_SESSION_HISTORY , peak_pga_and_temp_usage_for_recent_execs_for_phv_1553667503, line_chart , 00047_sqld360_323688_17vjd1aast5q7_2d_4_peak_pga_and_temp_usage_for_recent_execs_for_phv_1553667503_line_chart.html
2020-11-06 17:11:58 ,          0.09 , 1490 , DBA_HIST_ACTIVE_SESS_HISTORY , peak_pga_and_temp_usage_for_historical_execs_for_phv_1553667503, html , 00048_sqld360_323688_17vjd1aast5q7_2d_5_peak_pga_and_temp_usage_for_historical_execs_for_phv_1553667503.html
2020-11-06 17:11:58 ,          0.11 , 1490 , DBA_HIST_ACTIVE_SESS_HISTORY , peak_pga_and_temp_usage_for_historical_execs_for_phv_1553667503, line_chart , 00049_sqld360_323688_17vjd1aast5q7_2d_5_peak_pga_and_temp_usage_for_historical_execs_for_phv_1553667503_line_chart.html
2020-11-06 17:11:58 ,          0.02 , 0 , V$ACTIVE_SESSION_HISTORY , peak_read_and_write_io_requests_for_recent_execs_for_phv_1553667503, html , 00050_sqld360_323688_17vjd1aast5q7_2d_6_peak_read_and_write_io_requests_for_recent_execs_for_phv_1553667503.html
2020-11-06 17:11:58 ,          0.03 , 0 , V$ACTIVE_SESSION_HISTORY , peak_read_and_write_io_requests_for_recent_execs_for_phv_1553667503, line_chart , 00051_sqld360_323688_17vjd1aast5q7_2d_6_peak_read_and_write_io_requests_for_recent_execs_for_phv_1553667503_line_chart.html
2020-11-06 17:11:58 ,          0.10 , 1490 , DBA_HIST_ACTIVE_SESS_HISTORY , peak_read_and_write_io_requests_for_historical_execs_for_phv_1553667503, html , 00052_sqld360_323688_17vjd1aast5q7_2d_7_peak_read_and_write_io_requests_for_historical_execs_for_phv_1553667503.html
2020-11-06 17:11:58 ,          0.12 , 1490 , DBA_HIST_ACTIVE_SESS_HISTORY , peak_read_and_write_io_requests_for_historical_execs_for_phv_1553667503, line_chart , 00053_sqld360_323688_17vjd1aast5q7_2d_7_peak_read_and_write_io_requests_for_historical_execs_for_phv_1553667503_line_chart.html
2020-11-06 17:11:58 ,          0.02 , 0 , V$ACTIVE_SESSION_HISTORY , peak_read_write_and_interconnect_io_bytes_for_recent_execs_for_phv_1553667503, html , 00054_sqld360_323688_17vjd1aast5q7_2d_8_peak_read_write_and_interconnect_io_bytes_for_recent_execs_for_phv_1553667503.html
2020-11-06 17:11:58 ,          0.02 , 0 , V$ACTIVE_SESSION_HISTORY , peak_read_write_and_interconnect_io_bytes_for_recent_execs_for_phv_1553667503, line_chart , 00055_sqld360_323688_17vjd1aast5q7_2d_8_peak_read_write_and_interconnect_io_bytes_for_recent_execs_for_phv_1553667503_line_chart.html
2020-11-06 17:11:58 ,          0.12 , 1490 , DBA_HIST_ACTIVE_SESS_HISTORY , peak_read_write_and_interconnect_io_bytes_for_historical_execs_for_phv_1553667503, html , 00056_sqld360_323688_17vjd1aast5q7_2d_9_peak_read_write_and_interconnect_io_bytes_for_historical_execs_for_phv_1553667503.html
2020-11-06 17:11:58 ,          0.15 , 1490 , DBA_HIST_ACTIVE_SESS_HISTORY , peak_read_write_and_interconnect_io_bytes_for_historical_execs_for_phv_1553667503, line_chart , 00057_sqld360_323688_17vjd1aast5q7_2d_9_peak_read_write_and_interconnect_io_bytes_for_historical_execs_for_phv_1553667503_line_chart.html
2020-11-06 17:11:59 ,          0.03 , 1 , DBA_HIST_ACTIVE_SESS_HISTORY , top_wait_events_for_phv_1553667503, html , 00058_sqld360_323688_17vjd1aast5q7_2d_10_top_wait_events_for_phv_1553667503.html
2020-11-06 17:11:59 ,          0.03 , 1 , DBA_HIST_ACTIVE_SESS_HISTORY , top_wait_events_for_phv_1553667503, bar_chart , 00059_sqld360_323688_17vjd1aast5q7_2d_10_top_wait_events_for_phv_1553667503_bar_chart.html
2020-11-06 17:11:59 ,          0.04 , 0 , DBA_HIST_ACTIVE_SESS_HISTORY , top_objects_accessed_by_phv_1553667503, html , 00060_sqld360_323688_17vjd1aast5q7_2d_11_top_objects_accessed_by_phv_1553667503.html
2020-11-06 17:11:59 ,          0.04 , 0 , DBA_HIST_ACTIVE_SESS_HISTORY , top_objects_accessed_by_phv_1553667503, bar_chart , 00061_sqld360_323688_17vjd1aast5q7_2d_11_top_objects_accessed_by_phv_1553667503_bar_chart.html
2020-11-06 17:11:59 ,          0.04 , 4 , DBA_HIST_ACTIVE_SESS_HISTORY , top_plan_steps_for_phv_1553667503, html , 00062_sqld360_323688_17vjd1aast5q7_2d_12_top_plan_steps_for_phv_1553667503.html
2020-11-06 17:11:59 ,          0.04 , 4 , DBA_HIST_ACTIVE_SESS_HISTORY , top_plan_steps_for_phv_1553667503, bar_chart , 00063_sqld360_323688_17vjd1aast5q7_2d_12_top_plan_steps_for_phv_1553667503_bar_chart.html
2020-11-06 17:11:59 ,          0.05 , 11 , DBA_HIST_ACTIVE_SESS_HISTORY , top_stepeventobj_for_phv_1553667503, html , 00064_sqld360_323688_17vjd1aast5q7_2d_13_top_stepeventobj_for_phv_1553667503.html
2020-11-06 17:11:59 ,          0.05 , 11 , DBA_HIST_ACTIVE_SESS_HISTORY , top_stepeventobj_for_phv_1553667503, bar_chart , 00065_sqld360_323688_17vjd1aast5q7_2d_13_top_stepeventobj_for_phv_1553667503_bar_chart.html
2020-11-06 17:11:59 ,          0.01 , 0 , GV$ACTIVE_SESSION_HISTORY , top_15_wait_events_over_recent_time_for_phv_1553667503, html , 00066_sqld360_323688_17vjd1aast5q7_2d_14_top_15_wait_events_over_recent_time_for_phv_1553667503.html
2020-11-06 17:11:59 ,          0.01 , 0 , GV$ACTIVE_SESSION_HISTORY , top_15_wait_events_over_recent_time_for_phv_1553667503, line_chart , 00067_sqld360_323688_17vjd1aast5q7_2d_14_top_15_wait_events_over_recent_time_for_phv_1553667503_line_chart.html
2020-11-06 17:11:59 ,          0.03 , 22 , DBA_HIST_ACTIVE_SESS_HISTORY , top_15_wait_events_over_historical_time_for_phv_1553667503, html , 00068_sqld360_323688_17vjd1aast5q7_2d_15_top_15_wait_events_over_historical_time_for_phv_1553667503.html
2020-11-06 17:11:59 ,          0.04 , 22 , DBA_HIST_ACTIVE_SESS_HISTORY , top_15_wait_events_over_historical_time_for_phv_1553667503, line_chart , 00069_sqld360_323688_17vjd1aast5q7_2d_15_top_15_wait_events_over_historical_time_for_phv_1553667503_line_chart.html
2020-11-06 17:12:00 ,          0.30 , 0 , DBA_HIST_SQL_PLAN , plan_tree_with_subtree_for_sqlexecid_16777236_of_phv_1553667503, org_chart , 00070_sqld360_323688_17vjd1aast5q7_2d_16_plan_tree_with_subtree_for_sqlexecid_16777236_of_phv_1553667503_org_chart.html
2020-11-06 17:12:01 ,          0.98 , 7400 , DBA_HIST_ACTIVE_SESS_HISTORY , plan_step_ids_timeline_for_sqlexecid_16777236_of_phv_1553667503, html , 00071_sqld360_323688_17vjd1aast5q7_2d_17_plan_step_ids_timeline_for_sqlexecid_16777236_of_phv_1553667503.html
2020-11-06 17:12:01 ,          0.40 , 7400 , DBA_HIST_ACTIVE_SESS_HISTORY , plan_step_ids_timeline_for_sqlexecid_16777236_of_phv_1553667503, bubble_chart , 00072_sqld360_323688_17vjd1aast5q7_2d_17_plan_step_ids_timeline_for_sqlexecid_16777236_of_phv_1553667503_bubble_chart.html
2020-11-06 17:12:01 ,          0.07 , 11 , DBA_HIST_ACTIVE_SESS_HISTORY , top_stepeventobj_for_sqlexecid_16777236_of_phv_1553667503, html , 00073_sqld360_323688_17vjd1aast5q7_2d_18_top_stepeventobj_for_sqlexecid_16777236_of_phv_1553667503.html
2020-11-06 17:12:02 ,          0.07 , 11 , DBA_HIST_ACTIVE_SESS_HISTORY , top_stepeventobj_for_sqlexecid_16777236_of_phv_1553667503, bar_chart , 00074_sqld360_323688_17vjd1aast5q7_2d_18_top_stepeventobj_for_sqlexecid_16777236_of_phv_1553667503_bar_chart.html
2020-11-06 17:12:02 ,          0.33 , 7400 , DBA_HIST_ACTIVE_SESS_HISTORY , top_15_wait_events_timeline_sqlexecid_16777236_of_phv_1553667503, html , 00075_sqld360_323688_17vjd1aast5q7_2d_19_top_15_wait_events_timeline_sqlexecid_16777236_of_phv_1553667503.html
2020-11-06 17:12:02 ,          0.41 , 7400 , DBA_HIST_ACTIVE_SESS_HISTORY , top_15_wait_events_timeline_sqlexecid_16777236_of_phv_1553667503, line_chart , 00076_sqld360_323688_17vjd1aast5q7_2d_19_top_15_wait_events_timeline_sqlexecid_16777236_of_phv_1553667503_line_chart.html
2020-11-06 17:12:02 ,          0.06 , 1 , DBA_HIST_ACTIVE_SESS_HISTORY , db_time_by_px_process_for_sqlexecid_16777236_of_phv_1553667503, html , 00077_sqld360_323688_17vjd1aast5q7_2d_20_db_time_by_px_process_for_sqlexecid_16777236_of_phv_1553667503.html
2020-11-06 17:12:03 ,          0.05 , 1 , DBA_HIST_ACTIVE_SESS_HISTORY , db_time_by_px_process_for_sqlexecid_16777236_of_phv_1553667503, bar_chart , 00078_sqld360_323688_17vjd1aast5q7_2d_20_db_time_by_px_process_for_sqlexecid_16777236_of_phv_1553667503_bar_chart.html
2020-11-06 17:12:04 ,          1.09 , 7400 , DBA_HIST_ACTIVE_SESS_HISTORY , pga_and_temp_usage_for_sqlexecid_16777236_of_phv_1553667503, html , 00079_sqld360_323688_17vjd1aast5q7_2d_21_pga_and_temp_usage_for_sqlexecid_16777236_of_phv_1553667503.html
2020-11-06 17:12:04 ,          0.40 , 7400 , DBA_HIST_ACTIVE_SESS_HISTORY , pga_and_temp_usage_for_sqlexecid_16777236_of_phv_1553667503, line_chart , 00080_sqld360_323688_17vjd1aast5q7_2d_21_pga_and_temp_usage_for_sqlexecid_16777236_of_phv_1553667503_line_chart.html
2020-11-06 17:12:04 ,          0.33 , 7400 , DBA_HIST_ACTIVE_SESS_HISTORY , read_and_write_io_requests_for_sqlexecid_16777236_of_phv_1553667503, html , 00081_sqld360_323688_17vjd1aast5q7_2d_22_read_and_write_io_requests_for_sqlexecid_16777236_of_phv_1553667503.html
2020-11-06 17:12:05 ,          0.41 , 7400 , DBA_HIST_ACTIVE_SESS_HISTORY , read_and_write_io_requests_for_sqlexecid_16777236_of_phv_1553667503, line_chart , 00082_sqld360_323688_17vjd1aast5q7_2d_22_read_and_write_io_requests_for_sqlexecid_16777236_of_phv_1553667503_line_chart.html
2020-11-06 17:12:05 ,          0.36 , 7400 , DBA_HIST_ACTIVE_SESS_HISTORY , read_write_and_interconnect_io_bytes_for_sqlexecid_16777236_of_phv_1553667503, html , 00083_sqld360_323688_17vjd1aast5q7_2d_23_read_write_and_interconnect_io_bytes_for_sqlexecid_16777236_of_phv_1553667503.html
2020-11-06 17:12:06 ,          0.40 , 7400 , DBA_HIST_ACTIVE_SESS_HISTORY , read_write_and_interconnect_io_bytes_for_sqlexecid_16777236_of_phv_1553667503, line_chart , 00084_sqld360_323688_17vjd1aast5q7_2d_23_read_write_and_interconnect_io_bytes_for_sqlexecid_16777236_of_phv_1553667503_line_chart.html
2020-11-06 17:12:16 ,         10.58 , 7400 , DBA_HIST_ACTIVE_SESS_HISTORY , raw_data_for_sqlexecid_16777236_of_phv_1553667503, html , 00085_sqld360_323688_17vjd1aast5q7_2d_24_raw_data_for_sqlexecid_16777236_of_phv_1553667503.html
2020-11-06 17:12:17 ,          0.25 , 0 , DBA_HIST_SQL_PLAN , plan_tree_for_phv_3954730776_with_subtree, org_chart , 00086_sqld360_323688_17vjd1aast5q7_2d_25_plan_tree_for_phv_3954730776_with_subtree_org_chart.html
2020-11-06 17:12:17 ,          0.03 , 0 , GV$ACTIVE_SESSION_HISTORY , avg_etexec_for_recent_execs_for_phv_3954730776, html , 00089_sqld360_323688_17vjd1aast5q7_2d_26_avg_etexec_for_recent_execs_for_phv_3954730776.html
